fuel_txn_id,transaction_date_raw,registration_no,asset_no,odometer_raw,mpg_raw,source_table,source_record_id,clean_fuel_txn_key,clean_odometer,clean_mpg,alteryx_processed_at,vehicle_id,vin,clean_vehicle_key,has_review_required_exception,clean_record_status
FT-0002463,2025-05-26 03:30:00,LIL9801,10398,23531,88.6,raw.fuel_transactions_raw,FT-0002463,FT-0002463,23531.00,88.60,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0002122,2025-03-11 11:15:00,LIL9801,10398,21513,30.69,raw.fuel_transactions_raw,FT-0002122,FT-0002122,21513.00,30.69,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0007272,2025-02-07 18:00:00,LIL9801,10398,27633,13.43,raw.fuel_transactions_raw,FT-0007272,FT-0007272,27633.00,13.43,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0002234,2025-01-19 19:45:00,LIL9801,10398,22085,12.31,raw.fuel_transactions_raw,FT-0002234,FT-0002234,22085.00,12.31,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0004658,2025-05-23 19:45:00,LIL9801,10398,26339,46.17,raw.fuel_transactions_raw,FT-0004658,FT-0004658,26339.00,46.17,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0002248,04/21/2026 10:00,LIL9801,10398,22544,13.63,raw.fuel_transactions_raw,FT-0002248,FT-0002248,22544.00,13.63,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0006336,2025-04-29 13:00:00,LIL9801,10398,26858,4.72,raw.fuel_transactions_raw,FT-0006336,FT-0006336,26858.00,4.72,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0007904,2024-11-10 10:20:00,LIL9801,10398,29265,40.44,raw.fuel_transactions_raw,FT-0007904,FT-0007904,29265.00,40.44,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0001854,2025-03-09 21:05:00,LIL9801,10398,20144,2.31,raw.fuel_transactions_raw,FT-0001854,FT-0001854,20144.00,2.31,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0004005,2024-07-05 01:10:00,LIL9801,10398,25448,5.78,raw.fuel_transactions_raw,FT-0004005,FT-0004005,25448.00,5.78,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0001448,2025-07-16 01:45:00,LIL9801,10398,18591,17.48,raw.fuel_transactions_raw,FT-0001448,FT-0001448,18591.00,17.48,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0001724,2024-05-25 12:45:00,LIL9801,10398,20023,31.22,raw.fuel_transactions_raw,FT-0001724,FT-0001724,20023.00,31.22,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0007324,01/26/2024 16:20,LIL9801,10398,28142,15.76,raw.fuel_transactions_raw,FT-0007324,FT-0007324,28142.00,15.76,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0005225,2025-08-11 14:20:00,LIL9801,10398,26661,2.9,raw.fuel_transactions_raw,FT-0005225,FT-0005225,26661.00,2.90,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0002780,2024-02-09 07:30:00,LIL9801,10398,23749,4.73,raw.fuel_transactions_raw,FT-0002780,FT-0002780,23749.00,4.73,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0002899,2025-03-04 10:20:00,LIL9801,10398,24884,36.0,raw.fuel_transactions_raw,FT-0002899,FT-0002899,24884.00,36.00,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0001278,2024-12-01 08:30:00,LIL9801,10398,17982,1.64,raw.fuel_transactions_raw,FT-0001278,FT-0001278,17982.00,1.64,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0007973,2024-04-19 09:05:00,LIL9801,10398,30528,25.22,raw.fuel_transactions_raw,FT-0007973,FT-0007973,30528.00,25.22,2026-05-29 14:00:10,VH-10398,LNC0Y97KGZSCMJHY2,VH-10398,0,CLEAN
FT-0003960,2024-04-11 18:10:00,CTU8794,10062,32458,6.11,raw.fuel_transactions_raw,FT-0003960,FT-0003960,32458.00,6.11,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0005356,2024-08-12 08:10:00,CTU8794,10062,35790,11.44,raw.fuel_transactions_raw,FT-0005356,FT-0005356,35790.00,11.44,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0006996,2024-11-30 06:45:00,CTU8794,10062,36394,61.07,raw.fuel_transactions_raw,FT-0006996,FT-0006996,36394.00,61.07,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0002535,2026-04-26 15:00:00,CTU8794,10062,28735,4.43,raw.fuel_transactions_raw,FT-0002535,FT-0002535,28735.00,4.43,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0003211,2026-04-08 12:20:00,CTU8794,10062,30616,81.96,raw.fuel_transactions_raw,FT-0003211,FT-0003211,30616.00,81.96,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0003777,2024-12-28 20:10:00,CTU8794,10062,32038,33.41,raw.fuel_transactions_raw,FT-0003777,FT-0003777,32038.00,33.41,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0001231,2026-01-05 02:45:00,CTU8794,10062,"",11.26,raw.fuel_transactions_raw,FT-0001231,FT-0001231,0.00,11.26,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0005301,2025-12-26 16:15:00,CTU8794,10062,35189,6.42,raw.fuel_transactions_raw,FT-0005301,FT-0005301,35189.00,6.42,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0005210,2025-07-06 01:05:00,CTU8794,10062,34759,3.73,raw.fuel_transactions_raw,FT-0005210,FT-0005210,34759.00,3.73,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0007007,2026-01-20 20:05:00,CTU8794,10062,36540,1.03,raw.fuel_transactions_raw,FT-0007007,FT-0007007,36540.00,1.03,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0002831,2024-08-18 03:05:00,CTU8794,10062,29484,15.15,raw.fuel_transactions_raw,FT-0002831,FT-0002831,29484.00,15.15,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0003868,2024-06-13 22:45:00,CTU8794,10062,32149,0.65,raw.fuel_transactions_raw,FT-0003868,FT-0003868,32149.00,0.65,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0000274,2025-01-18 18:00:00,CTU8794,10062,26429,11.0,raw.fuel_transactions_raw,FT-0000274,FT-0000274,26429.00,11.00,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0007419,2026-02-20 14:45:00,CTU8794,10062,37358,7.33,raw.fuel_transactions_raw,FT-0007419,FT-0007419,37358.00,7.33,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0000562,2024-08-29 00:15:00,CTU8794,10062,26570,1.2,raw.fuel_transactions_raw,FT-0000562,FT-0000562,26570.00,1.20,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0004132,2024-06-18 23:45:00,CTU8794,10062,33153,24.61,raw.fuel_transactions_raw,FT-0004132,FT-0004132,33153.00,24.61,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0005073,2025-12-29 07:00:00,CTU8794,10062,34682,2.21,raw.fuel_transactions_raw,FT-0005073,FT-0005073,34682.00,2.21,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0004186,2025-09-11 16:15:00,CTU8794,10062,"",23.62,raw.fuel_transactions_raw,FT-0004186,FT-0004186,0.00,23.62,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0001233,2025-06-10 08:00:00,CTU8794,10062,28313,26.03,raw.fuel_transactions_raw,FT-0001233,FT-0001233,28313.00,26.03,2026-05-29 14:00:10,VH-10062,TB7EXAT8SSHN2SXTH,VH-10062,0,CLEAN
FT-0004524,2024-12-16 09:00:00,STH0365,10096,17527,21.64,raw.fuel_transactions_raw,FT-0004524,FT-0004524,17527.00,21.64,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0004004,2026-04-06 20:45:00,STH0365,10096,15285,16.62,raw.fuel_transactions_raw,FT-0004004,FT-0004004,15285.00,16.62,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0007294,2024-07-02 02:10:00,STH0365,10096,20319,25.83,raw.fuel_transactions_raw,FT-0007294,FT-0007294,20319.00,25.83,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0003264,2024-01-03 05:05:00,STH0365,10096,13828,21.02,raw.fuel_transactions_raw,FT-0003264,FT-0003264,13828.00,21.02,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0001766,2025-04-25 04:00:00,STH0365,10096,12660,21.77,raw.fuel_transactions_raw,FT-0001766,FT-0001766,12660.00,21.77,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0007806,2025-03-31 05:15:00,STH0365,10096,22084,4.5,raw.fuel_transactions_raw,FT-0007806,FT-0007806,22084.00,4.50,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0006803,2025-02-22 06:05:00,STH0365,10096,20194,5.23,raw.fuel_transactions_raw,FT-0006803,FT-0006803,20194.00,5.23,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0007306,2024-09-23 10:15:00,STH0365,10096,20737,1.88,raw.fuel_transactions_raw,FT-0007306,FT-0007306,20737.00,1.88,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0007764,2026-01-01 05:05:00,HBN4257,10096,21753,43.12,raw.fuel_transactions_raw,FT-0007764,FT-0007764,21753.00,43.12,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0004502,2025-01-24 01:15:00,STH0365,10096,16651,16.88,raw.fuel_transactions_raw,FT-0004502,FT-0004502,16651.00,16.88,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0006763,2025-01-13 00:45:00,STH0365,10096,19557,15.36,raw.fuel_transactions_raw,FT-0006763,FT-0006763,19557.00,15.36,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0000842,2025-06-10 20:45:00,STH0365,10096,11457,23.42,raw.fuel_transactions_raw,FT-0000842,FT-0000842,11457.00,23.42,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0000107,2025-05-03 18:45:00,STH0365,10096,10547,28.07,raw.fuel_transactions_raw,FT-0000107,FT-0000107,10547.00,28.07,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0003032,2024-12-06 21:05:00,STH0365,10096,13585,5.06,raw.fuel_transactions_raw,FT-0003032,FT-0003032,13585.00,5.06,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0004313,2026-04-01 15:30:00,STH0365,10096,15841,8.85,raw.fuel_transactions_raw,FT-0004313,FT-0004313,15841.00,8.85,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0006055,2026-01-16 20:10:00,STH0365,10096,18932,5.6,raw.fuel_transactions_raw,FT-0006055,FT-0006055,18932.00,5.60,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0003464,2024-03-17 13:30:00,STH0365,10096,14659,24.32,raw.fuel_transactions_raw,FT-0003464,FT-0003464,14659.00,24.32,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0004630,06/21/2025 15:45,STH0365,10096,17620,1.21,raw.fuel_transactions_raw,FT-0004630,FT-0004630,17620.00,1.21,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0005065,2024-01-01 04:00:00,STH0365,10096,18012,11.17,raw.fuel_transactions_raw,FT-0005065,FT-0005065,18012.00,11.17,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0005247,2025-11-24 16:05:00,STH0365,10096,18171,6.57,raw.fuel_transactions_raw,FT-0005247,FT-0005247,18171.00,6.57,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0007630,2024-07-25 00:45:00,STH0365,10096,"",3.36,raw.fuel_transactions_raw,FT-0007630,FT-0007630,0.00,3.36,2026-05-29 14:00:10,VH-10096,CENUUD25VC4Z9ZKGB,VH-10096,0,CLEAN
FT-0004987,2025-02-16 13:05:00,TES6102,10208,24965,25.85,raw.fuel_transactions_raw,FT-0004987,FT-0004987,24965.00,25.85,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0005066,2025-09-19 08:30:00,TES6102,10208,25491,15.24,raw.fuel_transactions_raw,FT-0005066,FT-0005066,25491.00,15.24,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0006169,2024-02-12 06:05:00,TES6102,10208,27626,31.08,raw.fuel_transactions_raw,FT-0006169,FT-0006169,27626.00,31.08,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0007049,2024-03-15 09:30:00,TES6102,10208,25987,4.37,raw.fuel_transactions_raw,FT-0007049,FT-0007049,25987.00,4.37,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0003400,2024-12-16 23:20:00,TES6102,10208,20852,59.26,raw.fuel_transactions_raw,FT-0003400,FT-0003400,20852.00,59.26,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0006945,04/04/2024 12:10,TES6102,10208,25944,14.4,raw.fuel_transactions_raw,FT-0006945,FT-0006945,25944.00,14.40,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0001631,2025-01-12 12:30:00,TES6102,10208,16531,4.46,raw.fuel_transactions_raw,FT-0001631,FT-0001631,16531.00,4.46,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0004317,2024-06-09 18:00:00,TES6102,10208,23514,16.56,raw.fuel_transactions_raw,FT-0004317,FT-0004317,23514.00,16.56,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0004336,2026-01-07 22:10:00,TES6102,10208,23596,4.22,raw.fuel_transactions_raw,FT-0004336,FT-0004336,23596.00,4.22,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0003115,2025-06-21 01:15:00,TES6102,10208,20231,59.5,raw.fuel_transactions_raw,FT-0003115,FT-0003115,20231.00,59.50,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0003788,2025-01-02 16:15:00,TES6102,10208,21542,19.36,raw.fuel_transactions_raw,FT-0003788,FT-0003788,21542.00,19.36,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0004007,2026-04-03 10:05:00,TES6102,10208,22920,7.54,raw.fuel_transactions_raw,FT-0004007,FT-0004007,22920.00,7.54,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0002275,2024-11-30 02:15:00,TES6102,10208,17220,10.68,raw.fuel_transactions_raw,FT-0002275,FT-0002275,17220.00,10.68,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0001879,2024-02-04 16:05:00,TES6102,10208,16971,12.0,raw.fuel_transactions_raw,FT-0001879,FT-0001879,16971.00,12.00,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0006109,2025-03-23 10:05:00,TES6102,10208,26766,14.36,raw.fuel_transactions_raw,FT-0006109,FT-0006109,26766.00,14.36,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0000918,2026-04-10 06:15:00,TES6102,10208,16283,0.32,raw.fuel_transactions_raw,FT-0000918,FT-0000918,16283.00,0.32,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0006197,2026-04-02 22:05:00,TES6102,10208,28243,30.55,raw.fuel_transactions_raw,FT-0006197,FT-0006197,28243.00,30.55,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0007987,2024-03-18 17:20:00,XCQ4582,10208,26777,17.97,raw.fuel_transactions_raw,FT-0007987,FT-0007987,26777.00,17.97,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0002668,2024-01-02 08:20:00,TES6102,10208,18540,82.43,raw.fuel_transactions_raw,FT-0002668,FT-0002668,18540.00,82.43,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0002697,2026-03-28 20:20:00,TES6102,10208,19498,44.02,raw.fuel_transactions_raw,FT-0002697,FT-0002697,19498.00,44.02,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0000297,2025-09-27 19:15:00,TES6102,10208,16218,4.13,raw.fuel_transactions_raw,FT-0000297,FT-0000297,16218.00,4.13,2026-05-29 14:00:10,VH-10208,9P1EFCN93RCC0JVXS,VH-10208,0,CLEAN
FT-0005545,2025-10-12 23:15:00,HVV1626,10017,41009,5.74,raw.fuel_transactions_raw,FT-0005545,FT-0005545,41009.00,5.74,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0002566,2025-10-12 17:00:00,HVV1626,10017,36207,32.2,raw.fuel_transactions_raw,FT-0002566,FT-0002566,36207.00,32.20,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0004856,2025-02-14 00:20:00,HVV1626,10017,39491,13.88,raw.fuel_transactions_raw,FT-0004856,FT-0004856,39491.00,13.88,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0007081,2024-05-16 02:20:00,HVV1626,10017,48015,9.81,raw.fuel_transactions_raw,FT-0007081,FT-0007081,48015.00,9.81,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0004579,2025-02-02 11:00:00,HVV1626,10017,39114,12.41,raw.fuel_transactions_raw,FT-0004579,FT-0004579,39114.00,12.41,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0007724,2025-10-12 19:05:00,HVV1626,10017,48693,35.08,raw.fuel_transactions_raw,FT-0007724,FT-0007724,48693.00,35.08,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0006094,01/19/2026 20:30,HVV1626,10017,45094,6.62,raw.fuel_transactions_raw,FT-0006094,FT-0006094,45094.00,6.62,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0001870,2025-02-22 21:45:00,HVV1626,10017,35797,5.01,raw.fuel_transactions_raw,FT-0001870,FT-0001870,35797.00,5.01,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0005871,2024-11-13 07:10:00,HVV1626,10017,42181,2.55,raw.fuel_transactions_raw,FT-0005871,FT-0005871,42181.00,2.55,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0006760,2025-11-17 09:05:00,HVV1626,10017,47245,5.01,raw.fuel_transactions_raw,FT-0006760,FT-0006760,47245.00,5.01,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0006810,2024-12-03 06:10:00,HVV1626,10017,47644,12.69,raw.fuel_transactions_raw,FT-0006810,FT-0006810,47644.00,12.69,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0004489,2026-01-27 14:05:00,HVV1626,10017,38595,15.88,raw.fuel_transactions_raw,FT-0004489,FT-0004489,38595.00,15.88,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0001586,2024-12-07 21:10:00,HVV1626,10017,35255,6.71,raw.fuel_transactions_raw,FT-0001586,FT-0001586,35255.00,6.71,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0003459,2024-05-15 01:00:00,HVV1626,10017,37972,6.51,raw.fuel_transactions_raw,FT-0003459,FT-0003459,37972.00,6.51,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0005847,11/12/2024 10:20,HVV1626,10017,41633,4.53,raw.fuel_transactions_raw,FT-0005847,FT-0005847,41633.00,4.53,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0000465,2024-08-24 19:45:00,HVV1626,10017,34530,1.78,raw.fuel_transactions_raw,FT-0000465,FT-0000465,34530.00,1.78,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0005263,2025-10-12 07:05:00,HVV1626,10017,40319,97.18,raw.fuel_transactions_raw,FT-0005263,FT-0005263,40319.00,97.18,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0005883,2025-05-07 14:20:00,HVV1626,10017,43053,25.97,raw.fuel_transactions_raw,FT-0005883,FT-0005883,43053.00,25.97,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0003793,2025-10-24 18:30:00,HVV1626,10017,38511,27.87,raw.fuel_transactions_raw,FT-0003793,FT-0003793,38511.00,27.87,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0005898,2025-10-14 13:00:00,HVV1626,10017,43955,10.31,raw.fuel_transactions_raw,FT-0005898,FT-0005898,43955.00,10.31,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0006505,2026-03-29 02:00:00,HVV1626,10017,46581,76.94,raw.fuel_transactions_raw,FT-0006505,FT-0006505,46581.00,76.94,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0002942,2026-01-21 22:00:00,HVV1626,10017,36584,13.8,raw.fuel_transactions_raw,FT-0002942,FT-0002942,36584.00,13.80,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0001268,2024-04-13 15:45:00,HVV1626,10017,34916,6.52,raw.fuel_transactions_raw,FT-0001268,FT-0001268,34916.00,6.52,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0006348,2024-01-30 02:30:00,HVV1626,10017,45417,5.78,raw.fuel_transactions_raw,FT-0006348,FT-0006348,45417.00,5.78,2026-05-29 14:00:10,VH-10017,NAEKCH2Y1SZXEPT6H,VH-10017,0,CLEAN
FT-0002747,2026-02-05 22:20:00,BOH4672,10248,20544,3.72,raw.fuel_transactions_raw,FT-0002747,FT-0002747,20544.00,3.72,2026-05-29 14:00:10,VH-10248,MRZXL6LX8ZHNC7NM0,VH-10248,0,CLEAN
FT-0005361,2025-07-21 16:05:00,BOH4672,10248,22869,32.33,raw.fuel_transactions_raw,FT-0005361,FT-0005361,22869.00,32.33,2026-05-29 14:00:10,VH-10248,MRZXL6LX8ZHNC7NM0,VH-10248,0,CLEAN
FT-0004091,2026-01-12 12:05:00,BOH4672,10248,21839,6.51,raw.fuel_transactions_raw,FT-0004091,FT-0004091,21839.00,6.51,2026-05-29 14:00:10,VH-10248,MRZXL6LX8ZHNC7NM0,VH-10248,0,CLEAN
FT-0004448,2024-05-22 01:05:00,BOH4672,10248,22429,10.74,raw.fuel_transactions_raw,FT-0004448,FT-0004448,22429.00,10.74,2026-05-29 14:00:10,VH-10248,MRZXL6LX8ZHNC7NM0,VH-10248,0,CLEAN
FT-0004367,2026-02-13 21:45:00,BOH4672,10248,22262,14.69,raw.fuel_transactions_raw,FT-0004367,FT-0004367,22262.00,14.69,2026-05-29 14:00:10,VH-10248,MRZXL6LX8ZHNC7NM0,VH-10248,0,CLEAN
FT-0001103,2024-10-27 05:20:00,BOH4672,10248,18866,4.65,raw.fuel_transactions_raw,FT-0001103,FT-0001103,18866.00,4.65,2026-05-29 14:00:10,VH-10248,MRZXL6LX8ZHNC7NM0,VH-10248,0,CLEAN
FT-0002096,2026-01-31 12:45:00,BOH4672,10248,20067,10.25,raw.fuel_transactions_raw,FT-0002096,FT-0002096,20067.00,10.25,2026-05-29 14:00:10,VH-10248,MRZXL6LX8ZHNC7NM0,VH-10248,0,CLEAN
FT-0006301,04/28/2025 07:20,BOH4672,10248,24252,61.07,raw.fuel_transactions_raw,FT-0006301,FT-0006301,24252.00,61.07,2026-05-29 14:00:10,VH-10248,MRZXL6LX8ZHNC7NM0,VH-10248,0,CLEAN
FT-0005414,2025-08-19 18:00:00,BOH4672,10248,23521,22.58,raw.fuel_transactions_raw,FT-0005414,FT-0005414,23521.00,22.58,2026-05-29 14:00:10,VH-10248,MRZXL6LX8ZHNC7NM0,VH-10248,0,CLEAN
