source_table,source_record_id,issue_type,issue_category,severity,issue_description,raw_value,suggested_action,created_at,resolution_path,review_status,assigned_to,review_notes,resolved_at,exception_title
raw.fuel_transactions_raw,FT-0005034,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X95832,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0005034
raw.fuel_transactions_raw,FT-0005921,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X96261,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0005921
raw.fuel_transactions_raw,FT-0004569,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X98766,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0004569
raw.fuel_transactions_raw,FT-0003903,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X95332,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0003903
raw.fuel_transactions_raw,FT-0004580,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X90812,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0004580
raw.fuel_transactions_raw,FT-0003681,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X96118,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0003681
raw.fuel_transactions_raw,FT-0000999,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X99391,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0000999
raw.fuel_transactions_raw,FT-0002491,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X91420,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0002491
raw.fuel_transactions_raw,FT-0004370,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X90689,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0004370
raw.fuel_transactions_raw,FT-0006037,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X98815,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0006037
raw.fuel_transactions_raw,FT-0001599,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X91605,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0001599
raw.fuel_transactions_raw,FT-0004407,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X93049,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0004407
raw.fuel_transactions_raw,FT-0000669,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X93484,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0000669
raw.fuel_transactions_raw,FT-0006862,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X91364,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0006862
raw.fuel_transactions_raw,FT-0001371,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X93211,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0001371
raw.fuel_transactions_raw,FT-0006750,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X90986,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0006750
raw.fuel_transactions_raw,FT-0003093,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X95632,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0003093
raw.fuel_transactions_raw,FT-0002524,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X93311,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0002524
raw.fuel_transactions_raw,FT-0003859,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X96407,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0003859
raw.fuel_transactions_raw,FT-0006830,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X91032,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0006830
raw.fuel_transactions_raw,FT-0003848,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X90274,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0003848
raw.fuel_transactions_raw,FT-0005518,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X92070,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0005518
raw.fuel_transactions_raw,FT-0002985,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X99281,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0002985
raw.fuel_transactions_raw,FT-0004866,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X91577,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0004866
raw.fuel_transactions_raw,FT-0002881,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X98237,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0002881
raw.fuel_transactions_raw,FT-0000363,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X99021,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0000363
raw.fuel_transactions_raw,FT-0007197,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X91880,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0007197
raw.fuel_transactions_raw,FT-0001499,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X94340,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0001499
raw.fuel_transactions_raw,FT-0006368,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X98241,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0006368
raw.fuel_transactions_raw,FT-0001319,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X93415,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0001319
raw.fuel_transactions_raw,FT-0005585,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X96768,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0005585
raw.fuel_transactions_raw,FT-0004310,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X94881,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0004310
raw.fuel_transactions_raw,FT-0006444,Orphan fuel asset reference,Referential Integrity,High,Fuel transaction asset number does not match vehicle master.,X99466,"Review registration match. If no confident match exists, exclude from vehicle level reporting.",2026-05-29 14:57:41,REVIEW_REQUIRED,New,Business Review Team,"",,Orphan fuel asset reference | raw.fuel_transactions_raw | FT-0006444
