assessment_id,assessment_date_raw,vehicle_id,registration_no,mileage_raw,odometer_reading_raw,last_service_date_raw,source_table,source_record_id,clean_assessment_key,clean_mileage,clean_odometer_reading,alteryx_processed_at,vin,clean_vehicle_key,has_review_required_exception,clean_record_status
CA-000135,2025-05-18,VH-10182,RYO2003,97704,121973,2024-11-25,raw.fleet_condition_assessment_raw,CA-000135,CA-000135,97704,121973,2026-05-29 14:00:10,BVLCGN763JYH55772,VH-10182,0,CLEAN
CA-001075,2026-02-17,VH-10182,RYO2003,97110,97074,2025-10-14,raw.fleet_condition_assessment_raw,CA-001075,CA-001075,97110,97074,2026-05-29 14:00:10,BVLCGN763JYH55772,VH-10182,0,CLEAN
CA-001284,2024-02-08,VH-10182,RYO2003,100267,108916,2023-04-14,raw.fleet_condition_assessment_raw,CA-001284,CA-001284,100267,108916,2026-05-29 14:00:10,BVLCGN763JYH55772,VH-10182,0,CLEAN
CA-001009,2024-10-07,VH-10132,MJL5707,72241,85666,09/07/2024,raw.fleet_condition_assessment_raw,CA-001009,CA-001009,72241,85666,2026-05-29 14:00:10,KZUXU9KS74F06T61Y,VH-10132,0,CLEAN
CA-000763,2024-09-13,VH-10132,MJL5707,69679,69952,2024-07-31,raw.fleet_condition_assessment_raw,CA-000763,CA-000763,69679,69952,2026-05-29 14:00:10,KZUXU9KS74F06T61Y,VH-10132,0,CLEAN
CA-000216,2024-11-11,VH-10132,FKP2038,74035,74264,2023-10-29,raw.fleet_condition_assessment_raw,CA-000216,CA-000216,74035,74264,2026-05-29 14:00:10,KZUXU9KS74F06T61Y,VH-10132,0,CLEAN
CA-000782,2024-03-31,VH-10014,XSN2561,44482,44389,2024-02-10,raw.fleet_condition_assessment_raw,CA-000782,CA-000782,44482,44389,2026-05-29 14:00:10,78Z6M156L328RPYUW,VH-10014,0,CLEAN
CA-000038,2025-08-22,VH-10014,XSN2561,41008,57108,2025-03-28,raw.fleet_condition_assessment_raw,CA-000038,CA-000038,41008,57108,2026-05-29 14:00:10,78Z6M156L328RPYUW,VH-10014,0,CLEAN
CA-000048,07/20/2025,VH-10014,XSN2561,39627,39472,2024-12-02,raw.fleet_condition_assessment_raw,CA-000048,CA-000048,39627,39472,2026-05-29 14:00:10,78Z6M156L328RPYUW,VH-10014,0,CLEAN
CA-000901,2025-02-09,VH-10370,BGN1223,267549,275076,12/27/2024,raw.fleet_condition_assessment_raw,CA-000901,CA-000901,267549,275076,2026-05-29 14:00:10,XTN2FDT1SPJ6BH69X,VH-10370,0,CLEAN
CA-001079,2024-05-21,VH-10370,BGN1223,274879,274829,2023-06-24,raw.fleet_condition_assessment_raw,CA-001079,CA-001079,274879,274829,2026-05-29 14:00:10,XTN2FDT1SPJ6BH69X,VH-10370,0,CLEAN
CA-001100,2025-12-12,VH-10370,BGN1223,271638,284529,01/16/2025,raw.fleet_condition_assessment_raw,CA-001100,CA-001100,271638,284529,2026-05-29 14:00:10,XTN2FDT1SPJ6BH69X,VH-10370,0,CLEAN
CA-001478,2024-10-01,VH-10370,BGN1223,273773,297750,2023-12-15,raw.fleet_condition_assessment_raw,CA-001478,CA-001478,273773,297750,2026-05-29 14:00:10,XTN2FDT1SPJ6BH69X,VH-10370,0,CLEAN
CA-000060,2024-05-15,VH-10370,BGN1223,268586,268658,2023-04-30,raw.fleet_condition_assessment_raw,CA-000060,CA-000060,268586,268658,2026-05-29 14:00:10,XTN2FDT1SPJ6BH69X,VH-10370,0,CLEAN
CA-001380,2024-01-16,VH-10370,BGN1223,268187,267953,2023-09-03,raw.fleet_condition_assessment_raw,CA-001380,CA-001380,268187,267953,2026-05-29 14:00:10,XTN2FDT1SPJ6BH69X,VH-10370,0,CLEAN
CA-000040,2025-11-10,VH-10212,FZQ7173,11146,26591,2025-02-23,raw.fleet_condition_assessment_raw,CA-000040,CA-000040,11146,26591,2026-05-29 14:00:10,GL27Z9HHNHKGZC265,VH-10212,0,CLEAN
CA-000302,2024-08-23,VH-10036,NOS8673,93342,93483,2023-11-13,raw.fleet_condition_assessment_raw,CA-000302,CA-000302,93342,93483,2026-05-29 14:00:10,GVJ8X6XUAX9317YBP,VH-10036,0,CLEAN
CA-001219,2024-09-03,VH-10036,NOS8673,94870,95043,2024-02-21,raw.fleet_condition_assessment_raw,CA-001219,CA-001219,94870,95043,2026-05-29 14:00:10,GVJ8X6XUAX9317YBP,VH-10036,0,CLEAN
CA-001090,2024-01-28,VH-10036,NOS8673,90419,99696,2023-12-27,raw.fleet_condition_assessment_raw,CA-001090,CA-001090,90419,99696,2026-05-29 14:00:10,GVJ8X6XUAX9317YBP,VH-10036,0,CLEAN
CA-000733,2025-02-02,VH-10330,YKH6158,238547,238802,2025-01-20,raw.fleet_condition_assessment_raw,CA-000733,CA-000733,238547,238802,2026-05-29 14:00:10,"",VH-10330,0,CLEAN
CA-001200,2026-02-02,VH-10330,YKH6158,246068,246261,2025-07-22,raw.fleet_condition_assessment_raw,CA-001200,CA-001200,246068,246261,2026-05-29 14:00:10,"",VH-10330,0,CLEAN
CA-000555,2024-11-24,VH-10330,YKH6158,239930,253827,2024-05-05,raw.fleet_condition_assessment_raw,CA-000555,CA-000555,239930,253827,2026-05-29 14:00:10,"",VH-10330,0,CLEAN
CA-000628,2026-01-08,VH-10357,XMC3446,108122,107967,2025-03-01,raw.fleet_condition_assessment_raw,CA-000628,CA-000628,108122,107967,2026-05-29 14:00:10,P4J3NHF9T6KY6D5RU,VH-10357,0,CLEAN
CA-001132,2025-04-08,VH-10357,XMC3446,104612,121961,2025-04-02,raw.fleet_condition_assessment_raw,CA-001132,CA-001132,104612,121961,2026-05-29 14:00:10,P4J3NHF9T6KY6D5RU,VH-10357,0,CLEAN
CA-000863,2025-05-20,VH-10123,TQF0063,22861,44640,2025-05-04,raw.fleet_condition_assessment_raw,CA-000863,CA-000863,22861,44640,2026-05-29 14:00:10,HNCNCH983VFYHHRZM,VH-10123,0,CLEAN
CA-001419,2025-04-25,VH-10123,TQF0063,22081,38545,2025-01-13,raw.fleet_condition_assessment_raw,CA-001419,CA-001419,22081,38545,2026-05-29 14:00:10,HNCNCH983VFYHHRZM,VH-10123,0,CLEAN
CA-001147,2024-07-26,VH-10123,TQF0063,27805,49931,2024-03-05,raw.fleet_condition_assessment_raw,CA-001147,CA-001147,27805,49931,2026-05-29 14:00:10,HNCNCH983VFYHHRZM,VH-10123,0,CLEAN
CA-000397,2025-04-15,VH-10178,ZGW3455,194294,194456,06/06/2024,raw.fleet_condition_assessment_raw,CA-000397,CA-000397,194294,194456,2026-05-29 14:00:10,72TCCB6RK8H0C52ND,VH-10178,0,CLEAN
CA-000025,2025-07-09,VH-10178,ZGW3455,187501,187751,2025-01-07,raw.fleet_condition_assessment_raw,CA-000025,CA-000025,187501,187751,2026-05-29 14:00:10,72TCCB6RK8H0C52ND,VH-10178,0,CLEAN
CA-000422,2024-11-29,VH-10186,BBZ6495,11438,11153,2024-05-02,raw.fleet_condition_assessment_raw,CA-000422,CA-000422,11438,11153,2026-05-29 14:00:10,MDWDRSZCST8CBXTAW,VH-10186,0,CLEAN
CA-000741,2025-12-23,VH-10319,GFI2378,31551,31410,2025-07-10,raw.fleet_condition_assessment_raw,CA-000741,CA-000741,31551,31410,2026-05-29 14:00:10,PFFCUR6WUSL262KM3,VH-10319,0,CLEAN
CA-000206,2025-07-20,VH-10319,GFI2378,37604,37388,2025-02-22,raw.fleet_condition_assessment_raw,CA-000206,CA-000206,37604,37388,2026-05-29 14:00:10,PFFCUR6WUSL262KM3,VH-10319,0,CLEAN
CA-000652,2024-04-06,VH-10319,GFI2378,34467,34464,2024-01-02,raw.fleet_condition_assessment_raw,CA-000652,CA-000652,34467,34464,2026-05-29 14:00:10,PFFCUR6WUSL262KM3,VH-10319,0,CLEAN
CA-001096,03/05/2026,VH-10420,JIU2881,271792,279457,04/19/2025,raw.fleet_condition_assessment_raw,CA-001096,CA-001096,271792,279457,2026-05-29 14:00:10,AKC9EP90GK4JLSRR8,VH-10420,0,CLEAN
CA-001334,2026-02-20,VH-10420,JIU2881,270536,292766,2025-06-21,raw.fleet_condition_assessment_raw,CA-001334,CA-001334,270536,292766,2026-05-29 14:00:10,AKC9EP90GK4JLSRR8,VH-10420,0,CLEAN
CA-001083,08/11/2024,VH-10420,EVM2149,264745,284092,06/10/2024,raw.fleet_condition_assessment_raw,CA-001083,CA-001083,264745,284092,2026-05-29 14:00:10,AKC9EP90GK4JLSRR8,VH-10420,0,CLEAN
CA-001292,2025-05-10,VH-10420,JIU2881,264760,279278,2025-02-28,raw.fleet_condition_assessment_raw,CA-001292,CA-001292,264760,279278,2026-05-29 14:00:10,AKC9EP90GK4JLSRR8,VH-10420,0,CLEAN
CA-001175,2024-08-09,VH-10420,JIU2881,272367,272658,01/18/2024,raw.fleet_condition_assessment_raw,CA-001175,CA-001175,272367,272658,2026-05-29 14:00:10,AKC9EP90GK4JLSRR8,VH-10420,0,CLEAN
CA-001468,2025-02-27,VH-10420,JIU2881,264179,283176,2024-11-04,raw.fleet_condition_assessment_raw,CA-001468,CA-001468,264179,283176,2026-05-29 14:00:10,AKC9EP90GK4JLSRR8,VH-10420,0,CLEAN
CA-001215,11/21/2024,VH-10420,JIU2881,271192,292288,2024-10-03,raw.fleet_condition_assessment_raw,CA-001215,CA-001215,271192,292288,2026-05-29 14:00:10,AKC9EP90GK4JLSRR8,VH-10420,0,CLEAN
CA-001298,2024-04-26,VH-10251,ZZG6544,11297,11238,2023-04-21,raw.fleet_condition_assessment_raw,CA-001298,CA-001298,11297,11238,2026-05-29 14:00:10,SZZN7BTMWMGCSEJ69,VH-10251,0,CLEAN
CA-000636,2025-12-04,VH-10251,ZZG6544,7209,18520,2025-01-01,raw.fleet_condition_assessment_raw,CA-000636,CA-000636,7209,18520,2026-05-29 14:00:10,SZZN7BTMWMGCSEJ69,VH-10251,0,CLEAN
CA-000906,2025-01-23,VH-10251,ZZG6544,11708,11906,2024-11-18,raw.fleet_condition_assessment_raw,CA-000906,CA-000906,11708,11906,2026-05-29 14:00:10,SZZN7BTMWMGCSEJ69,VH-10251,0,CLEAN
CA-000319,2024-06-25,VH-10240,PHR2203,57776,58030,2024-04-17,raw.fleet_condition_assessment_raw,CA-000319,CA-000319,57776,58030,2026-05-29 14:00:10,CTENDHC6Y7VZMKCV2,VH-10240,0,CLEAN
CA-000349,2026-04-07,VH-10240,PHR2203,51157,50861,2025-04-03,raw.fleet_condition_assessment_raw,CA-000349,CA-000349,51157,50861,2026-05-29 14:00:10,CTENDHC6Y7VZMKCV2,VH-10240,0,CLEAN
CA-000531,2024-08-13,VH-10240,PHR2203,54122,53872,2024-07-28,raw.fleet_condition_assessment_raw,CA-000531,CA-000531,54122,53872,2026-05-29 14:00:10,CTENDHC6Y7VZMKCV2,VH-10240,0,CLEAN
CA-000512,2025-08-21,VH-10240,PHR2203,55866,55699,2025-07-20,raw.fleet_condition_assessment_raw,CA-000512,CA-000512,55866,55699,2026-05-29 14:00:10,CTENDHC6Y7VZMKCV2,VH-10240,0,CLEAN
CA-000244,2026-03-02,VH-10240,PHR2203,49868,72190,2025-07-21,raw.fleet_condition_assessment_raw,CA-000244,CA-000244,49868,72190,2026-05-29 14:00:10,CTENDHC6Y7VZMKCV2,VH-10240,0,CLEAN
CA-000041,2024-06-12,VH-10240,PHR2203,50735,70020,2024-04-15,raw.fleet_condition_assessment_raw,CA-000041,CA-000041,50735,70020,2026-05-29 14:00:10,CTENDHC6Y7VZMKCV2,VH-10240,0,CLEAN
CA-000324,2026-05-01,VH-10354,LYN0149,196846,218537,2026-03-16,raw.fleet_condition_assessment_raw,CA-000324,CA-000324,196846,218537,2026-05-29 14:00:10,76BUY4WZRR2YG7H3N,VH-10354,0,CLEAN
CA-001046,2025-02-13,VH-10354,LYN0149,194015,194297,2024-03-21,raw.fleet_condition_assessment_raw,CA-001046,CA-001046,194015,194297,2026-05-29 14:00:10,76BUY4WZRR2YG7H3N,VH-10354,0,CLEAN
CA-000345,2026-02-06,VH-10133,YUB6116,265466,265625,2025-12-28,raw.fleet_condition_assessment_raw,CA-000345,CA-000345,265466,265625,2026-05-29 14:00:10,X0BJH8LLGL22U0TS6,VH-10133,0,CLEAN
CA-000330,2025-04-14,VH-10133,YUB6116,259615,259442,2024-02-24,raw.fleet_condition_assessment_raw,CA-000330,CA-000330,259615,259442,2026-05-29 14:00:10,X0BJH8LLGL22U0TS6,VH-10133,0,CLEAN
CA-000336,08/31/2025,VH-10133,YUB6116,260509,274474,12/01/2024,raw.fleet_condition_assessment_raw,CA-000336,CA-000336,260509,274474,2026-05-29 14:00:10,X0BJH8LLGL22U0TS6,VH-10133,0,CLEAN
CA-000918,2025-04-13,VH-10068,UTA7857,40868,40903,2025-01-17,raw.fleet_condition_assessment_raw,CA-000918,CA-000918,40868,40903,2026-05-29 14:00:10,YCKDGY9RSS4RSUYEU,VH-10068,0,CLEAN
CA-000882,2024-02-04,VH-10068,UTA7857,44267,44085,02/17/2023,raw.fleet_condition_assessment_raw,CA-000882,CA-000882,44267,44085,2026-05-29 14:00:10,YCKDGY9RSS4RSUYEU,VH-10068,0,CLEAN
CA-001022,2026-02-18,VH-10068,UTA7857,48284,54701,2026-01-09,raw.fleet_condition_assessment_raw,CA-001022,CA-001022,48284,54701,2026-05-29 14:00:10,YCKDGY9RSS4RSUYEU,VH-10068,0,CLEAN
CA-000120,02/14/2025,VH-10401,WLP4309,287685,287639,2024-02-19,raw.fleet_condition_assessment_raw,CA-000120,CA-000120,287685,287639,2026-05-29 14:00:10,GJ6NZESVWZMUP10L2,VH-10401,0,CLEAN
CA-000425,2026-02-11,VH-10401,WLP4309,282763,289262,2025-10-17,raw.fleet_condition_assessment_raw,CA-000425,CA-000425,282763,289262,2026-05-29 14:00:10,GJ6NZESVWZMUP10L2,VH-10401,0,CLEAN
CA-000404,2025-02-04,VH-10401,WLP4309,288700,288643,2024-11-16,raw.fleet_condition_assessment_raw,CA-000404,CA-000404,288700,288643,2026-05-29 14:00:10,GJ6NZESVWZMUP10L2,VH-10401,0,CLEAN
CA-001231,2025-09-20,VH-10401,WLP4309,282027,302421,2025-01-09,raw.fleet_condition_assessment_raw,CA-001231,CA-001231,282027,302421,2026-05-29 14:00:10,GJ6NZESVWZMUP10L2,VH-10401,0,CLEAN
CA-001140,2024-08-22,VH-10408,YYD9770,98893,113551,2023-10-22,raw.fleet_condition_assessment_raw,CA-001140,CA-001140,98893,113551,2026-05-29 14:00:10,HNCRGU5AE85H5ELBL,VH-10408,0,CLEAN
CA-000484,2025-07-09,VH-10408,YYD9770,98447,116634,2024-06-11,raw.fleet_condition_assessment_raw,CA-000484,CA-000484,98447,116634,2026-05-29 14:00:10,HNCRGU5AE85H5ELBL,VH-10408,0,CLEAN
CA-000805,12/09/2024,VH-10051,RHL8154,68417,89357,10/10/2024,raw.fleet_condition_assessment_raw,CA-000805,CA-000805,68417,89357,2026-05-29 14:00:10,P9U901LE3HX8JN23M,VH-10051,0,CLEAN
CA-000765,2025-03-04,VH-10051,RHL8154,68753,68683,01/19/2025,raw.fleet_condition_assessment_raw,CA-000765,CA-000765,68753,68683,2026-05-29 14:00:10,P9U901LE3HX8JN23M,VH-10051,0,CLEAN
CA-001084,2024-03-03,VH-10051,RHL8154,74536,74752,2024-02-16,raw.fleet_condition_assessment_raw,CA-001084,CA-001084,74536,74752,2026-05-29 14:00:10,P9U901LE3HX8JN23M,VH-10051,0,CLEAN
CA-000292,2026-01-05,VH-10087,BSJ3728,122660,122406,2025-01-23,raw.fleet_condition_assessment_raw,CA-000292,CA-000292,122660,122406,2026-05-29 14:00:10,"",VH-10087,0,CLEAN
CA-001108,2026-03-24,VH-10087,BSJ3728,124981,124768,2025-08-27,raw.fleet_condition_assessment_raw,CA-001108,CA-001108,124981,124768,2026-05-29 14:00:10,"",VH-10087,0,CLEAN
CA-000853,2025-11-14,VH-10087,BSJ3728,121056,121206,10/23/2024,raw.fleet_condition_assessment_raw,CA-000853,CA-000853,121056,121206,2026-05-29 14:00:10,"",VH-10087,0,CLEAN
CA-000258,2025-01-01,VH-10087,BSJ3728,118783,128555,02/28/2024,raw.fleet_condition_assessment_raw,CA-000258,CA-000258,118783,128555,2026-05-29 14:00:10,"",VH-10087,0,CLEAN
CA-001392,2025-02-01,VH-10087,BSJ3728,124375,144348,2024-08-18,raw.fleet_condition_assessment_raw,CA-001392,CA-001392,124375,144348,2026-05-29 14:00:10,"",VH-10087,0,CLEAN
CA-000145,2025-04-05,VH-10249,WDG2114,14887,14843,2025-04-03,raw.fleet_condition_assessment_raw,CA-000145,CA-000145,14887,14843,2026-05-29 14:00:10,M76K637GLKRU06T5K,VH-10249,0,CLEAN
CA-000431,04/26/2025,VH-10249,WDG2114,10398,28364,2024-06-20,raw.fleet_condition_assessment_raw,CA-000431,CA-000431,10398,28364,2026-05-29 14:00:10,M76K637GLKRU06T5K,VH-10249,0,CLEAN
CA-001012,2024-10-03,VH-10249,WDG2114,12578,12418,2023-09-16,raw.fleet_condition_assessment_raw,CA-001012,CA-001012,12578,12418,2026-05-29 14:00:10,M76K637GLKRU06T5K,VH-10249,0,CLEAN
CA-000387,2025-12-21,VH-10249,WDG2114,13626,13438,2024-11-19,raw.fleet_condition_assessment_raw,CA-000387,CA-000387,13626,13438,2026-05-29 14:00:10,M76K637GLKRU06T5K,VH-10249,0,CLEAN
CA-000645,2024-01-01,VH-10126,IJQ8906,73862,73706,2023-10-31,raw.fleet_condition_assessment_raw,CA-000645,CA-000645,73862,73706,2026-05-29 14:00:10,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
CA-000504,2026-01-16,VH-10126,IJQ8906,75009,87603,2025-08-24,raw.fleet_condition_assessment_raw,CA-000504,CA-000504,75009,87603,2026-05-29 14:00:10,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
CA-000482,2024-07-14,VH-10126,IJQ8906,73386,96052,2023-06-26,raw.fleet_condition_assessment_raw,CA-000482,CA-000482,73386,96052,2026-05-29 14:00:10,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
CA-000316,2024-07-15,VH-10126,IJQ8906,77034,76793,2024-02-13,raw.fleet_condition_assessment_raw,CA-000316,CA-000316,77034,76793,2026-05-29 14:00:10,JR2LM1Y1BUKUK90VV,VH-10126,0,CLEAN
CA-001167,2025-02-03,VH-10253,EIH1559,171552,192434,2024-04-21,raw.fleet_condition_assessment_raw,CA-001167,CA-001167,171552,192434,2026-05-29 14:00:10,V7M7PN4K5E8SLMLCU,VH-10253,0,CLEAN
CA-001270,2026-03-12,VH-10253,EIH1559,173976,174055,2025-07-01,raw.fleet_condition_assessment_raw,CA-001270,CA-001270,173976,174055,2026-05-29 14:00:10,V7M7PN4K5E8SLMLCU,VH-10253,0,CLEAN
CA-001429,2024-11-21,VH-10253,EIH1559,174302,188940,2024-11-14,raw.fleet_condition_assessment_raw,CA-001429,CA-001429,174302,188940,2026-05-29 14:00:10,V7M7PN4K5E8SLMLCU,VH-10253,0,CLEAN
CA-000192,2024-03-10,VH-10003,OQL8980,209124,225149,2023-11-06,raw.fleet_condition_assessment_raw,CA-000192,CA-000192,209124,225149,2026-05-29 14:00:10,CS73LZFX206CDA5TC,VH-10003,0,CLEAN
CA-000917,2025-11-12,VH-10003,VOK7370,202321,219894,2025-07-31,raw.fleet_condition_assessment_raw,CA-000917,CA-000917,202321,219894,2026-05-29 14:00:10,CS73LZFX206CDA5TC,VH-10003,0,CLEAN
CA-000187,2025-12-30,VH-10003,VOK7370,202111,226737,2024-12-27,raw.fleet_condition_assessment_raw,CA-000187,CA-000187,202111,226737,2026-05-29 14:00:10,CS73LZFX206CDA5TC,VH-10003,0,CLEAN
CA-001303,2024-03-22,VH-10326,ZWO9726,90249,90062,2023-06-12,raw.fleet_condition_assessment_raw,CA-001303,CA-001303,90249,90062,2026-05-29 14:00:10,ZZW14ED45282BCX0D,VH-10326,0,CLEAN
CA-000066,2025-08-15,VH-10326,ZWO9726,89363,89203,07/17/2025,raw.fleet_condition_assessment_raw,CA-000066,CA-000066,89363,89203,2026-05-29 14:00:10,ZZW14ED45282BCX0D,VH-10326,0,CLEAN
CA-000585,2024-07-04,VH-10333,JIW8343,36564,54943,2023-07-21,raw.fleet_condition_assessment_raw,CA-000585,CA-000585,36564,54943,2026-05-29 14:00:10,ENPBNAB1YNDVDF5DP,VH-10333,0,CLEAN
CA-000976,2026-04-29,VH-10333,JIW8343,34586,44375,2025-07-16,raw.fleet_condition_assessment_raw,CA-000976,CA-000976,34586,44375,2026-05-29 14:00:10,ENPBNAB1YNDVDF5DP,VH-10333,0,CLEAN
CA-000101,2025-12-20,VH-10333,JIW8343,32599,32824,2025-12-18,raw.fleet_condition_assessment_raw,CA-000101,CA-000101,32599,32824,2026-05-29 14:00:10,ENPBNAB1YNDVDF5DP,VH-10333,0,CLEAN
CA-000074,2024-10-17,VH-10333,JIW8343,31971,48839,2024-07-12,raw.fleet_condition_assessment_raw,CA-000074,CA-000074,31971,48839,2026-05-29 14:00:10,ENPBNAB1YNDVDF5DP,VH-10333,0,CLEAN
CA-000876,2024-01-14,VH-10320,VLJ8987,287001,292161,2023-08-05,raw.fleet_condition_assessment_raw,CA-000876,CA-000876,287001,292161,2026-05-29 14:00:10,R6LDA43HJX1GY9FW6,VH-10320,0,CLEAN
CA-000450,2026-03-06,VH-10320,VLJ8987,281856,281689,2025-10-24,raw.fleet_condition_assessment_raw,CA-000450,CA-000450,281856,281689,2026-05-29 14:00:10,R6LDA43HJX1GY9FW6,VH-10320,0,CLEAN
CA-001014,2024-12-09,VH-10320,VLJ8987,280333,280577,2024-08-26,raw.fleet_condition_assessment_raw,CA-001014,CA-001014,280333,280577,2026-05-29 14:00:10,R6LDA43HJX1GY9FW6,VH-10320,0,CLEAN
CA-000685,04/03/2024,VH-10320,VLJ8987,284714,284727,2023-07-04,raw.fleet_condition_assessment_raw,CA-000685,CA-000685,284714,284727,2026-05-29 14:00:10,R6LDA43HJX1GY9FW6,VH-10320,0,CLEAN
CA-000293,2024-10-08,VH-10320,VLJ8987,281605,300755,2024-05-24,raw.fleet_condition_assessment_raw,CA-000293,CA-000293,281605,300755,2026-05-29 14:00:10,R6LDA43HJX1GY9FW6,VH-10320,0,CLEAN
CA-000922,2025-12-17,VH-10320,VLJ8987,285315,285425,2025-07-01,raw.fleet_condition_assessment_raw,CA-000922,CA-000922,285315,285425,2026-05-29 14:00:10,R6LDA43HJX1GY9FW6,VH-10320,0,CLEAN
CA-000444,2024-02-09,VH-10187,FRA6247,159788,170994,2023-05-27,raw.fleet_condition_assessment_raw,CA-000444,CA-000444,159788,170994,2026-05-29 14:00:10,JWVXBTXPFNRG779T5,VH-10187,0,CLEAN
CA-000069,2025-03-06,VH-10187,FRA6247,167690,180545,2024-12-15,raw.fleet_condition_assessment_raw,CA-000069,CA-000069,167690,180545,2026-05-29 14:00:10,JWVXBTXPFNRG779T5,VH-10187,0,CLEAN
CA-000651,2025-09-18,VH-10187,FRA6247,166713,190318,2025-05-14,raw.fleet_condition_assessment_raw,CA-000651,CA-000651,166713,190318,2026-05-29 14:00:10,JWVXBTXPFNRG779T5,VH-10187,0,CLEAN
CA-000992,2024-01-13,VH-10187,FRA6247,162110,162004,2023-09-26,raw.fleet_condition_assessment_raw,CA-000992,CA-000992,162110,162004,2026-05-29 14:00:10,JWVXBTXPFNRG779T5,VH-10187,0,CLEAN
CA-000813,2026-02-11,VH-10187,FRA6247,160257,159970,2025-11-22,raw.fleet_condition_assessment_raw,CA-000813,CA-000813,160257,159970,2026-05-29 14:00:10,JWVXBTXPFNRG779T5,VH-10187,0,CLEAN
CA-000879,2024-01-04,VH-10187,FRA6247,168374,168662,2023-06-05,raw.fleet_condition_assessment_raw,CA-000879,CA-000879,168374,168662,2026-05-29 14:00:10,JWVXBTXPFNRG779T5,VH-10187,0,CLEAN
CA-000753,2026-04-13,VH-10187,FRA6247,161580,178226,2025-06-04,raw.fleet_condition_assessment_raw,CA-000753,CA-000753,161580,178226,2026-05-29 14:00:10,JWVXBTXPFNRG779T5,VH-10187,0,CLEAN
CA-000137,2026-01-13,VH-10187,FRA6247,163967,171638,2025-02-24,raw.fleet_condition_assessment_raw,CA-000137,CA-000137,163967,171638,2026-05-29 14:00:10,JWVXBTXPFNRG779T5,VH-10187,0,CLEAN
CA-001407,2025-06-17,VH-10389,MQX3601,99743,106093,2025-05-31,raw.fleet_condition_assessment_raw,CA-001407,CA-001407,99743,106093,2026-05-29 14:00:10,U2KAR5U84D9GB90W6,VH-10389,0,CLEAN
CA-000948,2026-01-19,VH-10389,MQX3601,98962,115973,02/18/2025,raw.fleet_condition_assessment_raw,CA-000948,CA-000948,98962,115973,2026-05-29 14:00:10,U2KAR5U84D9GB90W6,VH-10389,0,CLEAN
CA-000139,2026-03-31,VH-10259,JPL0322,60996,61017,2025-12-22,raw.fleet_condition_assessment_raw,CA-000139,CA-000139,60996,61017,2026-05-29 14:00:10,GSZY24WCRB9YUV1WB,VH-10259,0,CLEAN
CA-000800,2025-08-19,VH-10415,SJE8788,97027,109541,2024-11-27,raw.fleet_condition_assessment_raw,CA-000800,CA-000800,97027,109541,2026-05-29 14:00:10,4H0ZPPGE87V8XG30B,VH-10415,0,CLEAN
CA-000793,2024-03-26,VH-10409,HJB0054,127861,127693,2024-02-05,raw.fleet_condition_assessment_raw,CA-000793,CA-000793,127861,127693,2026-05-29 14:00:10,DYZHGJPE5KSF23VLV,VH-10409,0,CLEAN
CA-001358,2025-05-28,VH-10409,HJB0054,124274,123982,2024-07-30,raw.fleet_condition_assessment_raw,CA-001358,CA-001358,124274,123982,2026-05-29 14:00:10,DYZHGJPE5KSF23VLV,VH-10409,0,CLEAN
CA-001343,2026-04-05,VH-10409,HJB0054,125931,126137,2026-03-11,raw.fleet_condition_assessment_raw,CA-001343,CA-001343,125931,126137,2026-05-29 14:00:10,DYZHGJPE5KSF23VLV,VH-10409,0,CLEAN
CA-000564,2024-03-10,VH-10411,PKU3747,101182,114733,2024-01-17,raw.fleet_condition_assessment_raw,CA-000564,CA-000564,101182,114733,2026-05-29 14:00:10,3UD6VV0UJSF632YR1,VH-10411,0,CLEAN
CA-000526,2026-02-11,VH-10085,SDX3385,21444,21622,2025-12-05,raw.fleet_condition_assessment_raw,CA-000526,CA-000526,21444,21622,2026-05-29 14:00:10,CXTHCVPYVUH96B790,VH-10085,0,CLEAN
CA-000796,2025-10-07,VH-10085,SDX3385,21331,21393,2025-09-13,raw.fleet_condition_assessment_raw,CA-000796,CA-000796,21331,21393,2026-05-29 14:00:10,CXTHCVPYVUH96B790,VH-10085,0,CLEAN
CA-000310,2025-07-10,VH-10085,VNF0754,26171,38043,2025-03-14,raw.fleet_condition_assessment_raw,CA-000310,CA-000310,26171,38043,2026-05-29 14:00:10,CXTHCVPYVUH96B790,VH-10085,0,CLEAN
CA-000281,02/11/2026,VH-10048,LFD2740,102269,117993,2025-03-19,raw.fleet_condition_assessment_raw,CA-000281,CA-000281,102269,117993,2026-05-29 14:00:10,"",VH-10048,0,CLEAN
CA-001159,2025-12-17,VH-10048,YNP0604,104177,120699,2025-07-12,raw.fleet_condition_assessment_raw,CA-001159,CA-001159,104177,120699,2026-05-29 14:00:10,"",VH-10048,0,CLEAN
CA-000220,2024-04-23,VH-10048,LFD2740,100081,113197,2023-03-15,raw.fleet_condition_assessment_raw,CA-000220,CA-000220,100081,113197,2026-05-29 14:00:10,"",VH-10048,0,CLEAN
CA-001434,2026-04-14,VH-10048,LFD2740,99361,99180,2026-04-14,raw.fleet_condition_assessment_raw,CA-001434,CA-001434,99361,99180,2026-05-29 14:00:10,"",VH-10048,0,CLEAN
